author,comment,published_at,like_count
@Sujei-si7pl,Duniamana yang mengakui pilpres di ondonwsia ini tertip dan aman tidaktertip dan tidak aman karena bukan pemilianumum tapi perampokan yang umum .semoa aparat negara mulai dari presidennya sampai ke kepaladaerah semonya banyak yg merampok hasil suara rakyat .,2024-03-20T18:03:37Z,1
@indieka8367,alhamdulillah,2024-03-20T18:03:34Z,1
@budiartotri0223,Saya tunggu janji anda pak,2024-03-20T18:03:31Z,0
@munirnisti-ed9yg,alhamdulilah... merdeka jendral....❤ semogga indonesia semakin maju❤❤❤❤❤,2024-03-20T18:03:30Z,0
@nyrmalakesumah3107,"Trimakasih kepada pak Habiburrahman , sang petarung ..",2024-03-20T18:03:28Z,0
@audizamzam2921,"Ayo pak Prabowo Subianto injak rakyat Indonesia.
Lanjut korupsi.import.jual semua ke negara asing 
Udah ketebak
3 tahun lagi bakal sadar rakyat nya",2024-03-20T18:03:20Z,0
@ronisugianto4416,Republik Para P3ncol3ng.,2024-03-20T18:03:17Z,0
@sugiono6813,Mandat ndasmu....,2024-03-20T18:03:12Z,0
@gunarsogunarso8872,Ga malu ya,2024-03-20T18:03:00Z,0
@adewisnu5437,"Semoga amanah membawa perubahan untuk rakyat nya,sejati nya musibah besar bagi nya pemimpin,",2024-03-20T18:02:59Z,0
@rilasetiawan7913,cuma 25 persen ko bilang curang..mng ga malu tuh 01,2024-03-20T18:02:53Z,0
@AchmadChusaeni-by2fx,Tangkap Zulkifli Hasan + kurung !,2024-03-20T18:02:45Z,1
@togisimatupang7293,Biasa aja kale...😂😂,2024-03-20T18:02:39Z,0
@asnawiabdha9909,Alhamdulillah ya Allah...kali in sdhi di berikan kesempatan utk memimpin negeri ini ke arah yg lebih dan lebih maju...selamat pak jendral..dr pendukung setiamu..sdh 3 kali berturut turut..,2024-03-20T18:02:34Z,0
@qubbatulkhodro4457,ya Alloh saya menangis penuh haru melihat ini.sehat selalu bapak presidenku.,2024-03-20T18:02:15Z,0
@Wagiso-us2yn,Semoga tdk mengecewakan rakyat Indonesia..,2024-03-20T18:02:09Z,0
@nazwa7420,Smoga NKRI bisa maju dn berdaulat dibawah kendali sang Jendral Bpk prabowo subianto🎉🎉💪💪💪💪,2024-03-20T18:02:04Z,0
@BobGutres,Menang curang kok bangga kau wo...semoga ALLAH SWT MELAKNATMU!!!!,2024-03-20T18:02:04Z,0
@Keadilan.702,Gmn seorng president  bisa maju. Yg di sampingnya semua terduga korupsi..,2024-03-20T18:01:59Z,0
@RusdinUnding-ze8ed,Buktikan aja pak klu bpk ini menyayangin Rakyat.,2024-03-20T18:01:59Z,0
@rrninja2023,Selamat buat pak prabroro,2024-03-20T18:01:57Z,0
@budibudi9540,"Saat nya bersatu kembali tuk membangun negri tercinta ini... pemilu dh selesai dn kita harus bsa legowo dn harus mendukung capres yg terpilih...tujuan nya cma satu demi Indonesia yg lebih maju,,adill,,dn makmur...kesampingkan perbedaan,,saat nya untuk bersama...salam buat seluruh rakyat Indonesia..bersatu demi negri tercinta",2024-03-20T18:01:52Z,0
@Yt4b-ny2uy,Congratulasion pak wowo❤,2024-03-20T18:01:51Z,0
@JasmineNovelia,Rakyat tak sudi negara Indonesia dipimpin oleh seorang penculik dan pembunuh para aktivis dan merampok uang negara 496 Trilliun Gangster-Perampok.,2024-03-20T18:01:27Z,0
@habibialif7287,Alhmdulillah pak.smuga bapk selalu d brkan kesehatan amin yerob.dan semuga bisa memimpin nkri selama jabatan bapak amin yerob,2024-03-20T18:01:25Z,0
@Tresnawati-j4d,Belum usai...masih ada di MK,2024-03-20T18:01:17Z,1
@satrianugraha1809,❤❤❤❤❤,2024-03-20T18:01:13Z,0
@ssunemi5747,pemilu 2024 paling aneh wlwpun siapapun president nya aku berdoa semoga bisa membuat Indonesia jadi lebih baik dan sejahtera,2024-03-20T18:00:51Z,0
@gabellian-t1o,perihnya siksa kubur😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🥱,2024-03-20T18:00:41Z,0
@funnyfdo,Saatnya mentri giveaway,2024-03-20T18:00:41Z,0
@DeniesAfkavaganza,Semoga RSJ tidak penuh dg org pintar 😂😂,2024-03-20T18:00:28Z,0
@antonugro5553,"Selamat pk Prabowo semoga di bawah kepemimpinan bpk , pk prabowo tetap amanah dan Indonesia makin maju",2024-03-20T18:00:23Z,0
@hariaaa9544,"Semoga amanah pak prabowo.dlu slu pkir""pilih dr unsur TNI.aklmdh coblos satu kali menang",2024-03-20T18:00:23Z,0
@Madpedo666,mandat rakyat dirampok iya😂😂😂,2024-03-20T18:00:16Z,0
@sandybayu8798,"selamat memimpin negeri ini jendral, semoga indonesia semakin maju, dan seluruh rakyatnya sejahtera dan damai...MERDEKAAA",2024-03-20T18:00:06Z,0
@infoskincarehits,"ini kemenangan rakyat indonesia, ini kemenangan pribadimu pak, dan ini kemenangan saya pribadi yg allhamdullilah sampai periode ini masih memilih bapak.",2024-03-20T17:59:51Z,0
@ekaamalia6513,Alhamdulilah,2024-03-20T17:59:47Z,0
@januarlangoday9697,Ok gas pak..🤘 wujutkan Indonesia maju🙏,2024-03-20T17:59:46Z,0
@rahmatgemilang6043,PEMENANG PESTA DEMOKRASI HARUSNYA MERIAH JENDRAL YANG TERLIHAT TEGANG SEMUA..,2024-03-20T17:59:45Z,0
@didinsahidin6291,❤❤❤❤❤😂✌️✌️✌️✌️✌️✌️,2024-03-20T17:59:37Z,0
@samyabardan7222,Merdeka7 tetap merdeka7 aminnnnn ya Allah,2024-03-20T17:59:28Z,0
@HasanBasri-jg1sr,ini macan ku.. paslon lain kucing,2024-03-20T17:59:11Z,0
@haryopenangsang1319,Sudah tau sebelum pencoblosan,2024-03-20T17:59:09Z,0
@arisgedangsewu718,Sirekap,2024-03-20T17:59:08Z,1
@Uchoksetia,"Sdh 4 kli ini aku selalu memilih mu..pk prabowo..karna aku yakin engkau pelindung bangsa dan masarakat❤❤❤..dan aku bangga pada saat ini..karna ALLAH telah menyalamatkan negara ini..dari orang""yg ingin menyesatkan bangsa dan masarakt di ngri ini❤❤❤",2024-03-20T17:58:57Z,0
@Pipindra.782,"Akhirnya  jadi juga pk prabowo, luar biasa perjuangannya. Semoga amanah",2024-03-20T17:58:57Z,0
@OppoAkun-h7o,Saya rakyat 2 keluarga yg telah memilihmu pak prsbowo semoga saja amanah dan saya tidak salah pilih..selamat prabowo&gibran jadi RI 1 & RI 2 lanjutkan!!,2024-03-20T17:58:55Z,0
@NurAini-w9p,Alhamdulillah,2024-03-20T17:58:52Z,0
@anangbustaninur5986,Alhamdulillah kami rakyat kecil dengan tulus memih PK Prabowo gibrn TDK ada pksaan maupun bantuan bnsos ttp sy seklwrg beserta lingkungan bhk satu desa memenangkan pk Prabowo Gibran smga amanah PK inh rakyat BP yg tulus,2024-03-20T17:58:47Z,0
@mohdyudhistiraseptiannugra4612,gibran mana,2024-03-20T17:58:47Z,0
@rico5505,selamat pak prabowo,2024-03-20T17:58:40Z,0
@budhirochman-fw2km,Ya c pembunuh dan penculik aktifis preeet bentar juga mati,2024-03-20T17:58:39Z,0
@resturestubb215,I l❤ve you prabowo,2024-03-20T17:58:36Z,0
@sumarwatis.e5856,"Kami mengucapkan slmt kpd paslon 02, smg amanah dlm mengemban tgs negara dan sll sehat, amiiiinnm Ya Allah YRA 🤲🤲👍👍🇮🇩",2024-03-20T17:58:31Z,0
@ganazsurenchanel1429,Yang tadi demo tambah pada KLENGER ini.😅😂,2024-03-20T17:58:30Z,0
@rrqacil-od8uy,"Selamat datang di negara cara hetikan koruptor tambah gaji pejabat , cara hentikan tambang ilegal jangan kasih izin tambang .selamat makan siang gratis , selamat pajak naik .",2024-03-20T17:58:24Z,1
@samyabardan7222,Kalo yg menang no 01  atow no 03 pasti pidatonya ngga benar dan pasti menjelek2kan paslon no 02 itu pasti begitu,2024-03-20T17:58:21Z,0
@jondriljon6041,Omon omon...,2024-03-20T17:58:22Z,0
@bungjeclb-teamchanel2543,"Subhanalloh alhamdulillah astagfirlloh😢😢
Akhirnya maha besar alloh yang menguasai alam semesta raya dan mengabulkan doa doa kami rakyat indonesia untuk kemenangan bapak PRABOWO GIBRAN sebagai pemimpin nkri😢😢
Terima kasih ya rabb🤲🤲🤲semoga beliau selalu menjadi pemimpin yang mencintai kami seluruh rakyat Indonesia dalam berbangsa😊😊😊

Sehatkan selalu pemimpin kami PRABOWO GIBRAN 😊😊😊",2024-03-20T17:58:21Z,0
@muhamadrohman-zt5rp,Anak abah mana nih bukti nyata nih anak abah hahaha puas banget liatnya anak abah kena ulti,2024-03-20T17:58:21Z,0
@erik_R.I,"mantap jendral.. ❤❤❤. 
ingat jangn trlalu baik ke orng yg udh brusaha mnjatuhkan bapak jendral PRABOWO SUBIANTO..",2024-03-20T17:58:16Z,0
@DodiMitrianto,"Semoga ditangan bapak Prabowo dan Gibran negara ini makin maju, semoga pilihan ku  tidak salah amin 9:22 ❤❤🇮🇩🇮🇩🇮🇩",2024-03-20T17:58:09Z,13
@missplan7503,Wellcome to the dark age. Semoga tidak pada menyesal.,2024-03-20T17:58:03Z,1
@MarhatiAjja,"Tidak Mungkin akan menang tanpa Ridonya Alloh 
semoga bapak prabawo amanah",2024-03-20T17:58:00Z,0
@YudiSantosa-cp1pi,"Alhamdulillah ,smg menjadi pemimpin yg amanah,,mari seluruh rakyat Indonesia kita bersatu bahu membahu dlm mewujudkan apa yg menjadi cita2 dan tujuan bangsa Indonesia yg kita cintai ,❤❤❤",2024-03-20T17:57:57Z,0
@susantosaja9221,"ALLAH AKBAR !!!
ALLAH AKBAR !!!
ALLAH AKBAR !!!",2024-03-20T17:57:52Z,2
@diandion7231,"Selamat pagi Prabowo atas kemenangan nya 
Di tunggu makan siang gratis dan janji janji kampanye nya
Ingat pak memimpin negara itu berat
Jika tidak amanah maka dosa lah yangbakan di terima dan dipertanggungjawabkan di hadapan Allah SWT
Semoga bapak amanah aamiin",2024-03-20T17:57:46Z,0
@frenkybro1311,Alhamdulillah akhirnya disahkan jadi semoga amnah,2024-03-20T17:57:42Z,0
@nurandarianur345,"pak prabowo memang negarawan yg berwibawa dan karismatik berjiwa besar dn kesatria,hormat dn selamat dr kami rakyat tegal jawa tengah",2024-03-20T17:57:41Z,0
@mubarakalhaj82,"Cieh, yg menang krn cawe2 Jokod*k, silahkan saja menganggap kalian menang dan berkuasa, setiap tindakan akan ada pertanggungjawabannya",2024-03-20T17:57:35Z,0
@VigaAllura21,"alhamdulillah selamat pak prabowo dan mas gibran..smoga amanah...membawa negeri ini mjd lbh maju dan lbh sejahtera..aamiin

ok gas ok gas",2024-03-20T17:57:31Z,1
@kh17tv,Sah. Mantap.,2024-03-20T17:57:29Z,0
@budisetiono9586,Allhamdulillah ' Tabarakallah,2024-03-20T17:57:22Z,0
@gilentkembar11,Selamat presidenku,2024-03-20T17:57:13Z,0
@chindysrg6542,"Mulai kerja pak 
Gassssken",2024-03-20T17:57:01Z,0
@thepoulsenfamily3528,Selamat buat bapak Prabowo,2024-03-20T17:56:49Z,1
@muhammadnajiedlahmuddin7344,"Gus dur waliyullah ,kata katamu terjadi hari ini dan yang melengserkanmu jadi gelandangan politik nyata adanya.",2024-03-20T17:56:42Z,1
@tatirohati1048,Silahkan selamat jadi pres semoga amanah mengemban  pesan rakyat ind,2024-03-20T17:56:21Z,0
@zeniantonio6675,Jember full 02 real dn fakta 3 X mendukung bpak prabowo ahirnya terwujut di thn 2024🤔🤝💪🙏❤️,2024-03-20T17:56:17Z,74
@sarahangelin9439,Kemana mas Gibran,2024-03-20T17:56:08Z,0
@ukysalon4931,Preaidennya 2024 jalannya pincang wakilnya susah noleh.wkwkw,2024-03-20T17:56:03Z,0
@hijaulumut957,Selamat mudah mudahan Bapak Brabowo diberi kesehatan dan perlindungan Alloh Amin ya robal alamin,2024-03-20T17:55:53Z,0
@AdiAnto-r8b,Selamat bertugas ditunggu janjimu gaji guru naik 2 juta/bulan......semoga amanah,2024-03-20T17:55:46Z,0
@cat_lovers75,Sekarang saatnya buktikan bahwa pak Prabowo berpihak kepada rakyat kecil,2024-03-20T17:55:42Z,1
@kenabimayu2123,Gibran kok gak ada?,2024-03-20T17:55:36Z,0
@errazila7989,"Alhamdulillah, semoga amanah ya pak",2024-03-20T17:55:21Z,0
@RikaHermaya-h6y,"Selamat atas pencapaian yg sukses menjadi pemimpin negara ini... Semoga amanah... Karena jika tidak amanah maka Rakyat Indonesia yang kan memakzulkan bapak... Meskipun darah menjadi taruhannya... Dan tetap nasionalisme, bukan komunisme...",2024-03-20T17:55:20Z,0
@Ricky123-f2n,dari tahun 2014 sampai 2024 saya memilih BPK Prabowo akhirnya jadi juga mudah2 amanah doa tulus untuk bapak kami sekeluarga temen mengucapkan selamat BPK  Prabowo the best all Indonesian salam dari lombok ntb❤,2024-03-20T17:55:16Z,291
@PakAnam-u7m,Belom tentu percaya  karna masih nanyak yy mau mengugat,2024-03-20T17:55:05Z,1
@vrsaljko1743,ordebaru ala RI 1 Prabowo Subianto titik Soeharto akan dimulai 🎉👏,2024-03-20T17:55:01Z,1
@rahmattopi6009,Tolak pemilu curang.....,2024-03-20T17:54:54Z,2
@RamosGabul,semoga Prabowo JD pemimpin yg berdiri sendiri bukan boneka,2024-03-20T17:54:45Z,0
@RenggaAdiSetiawan,Selamat bertugas jenderal,2024-03-20T17:54:44Z,0
@lutvianto831,selamat jendral kami bersamamu ❤❤❤❤semoga amanah mengemban semuanya aminn,2024-03-20T17:54:40Z,1
@LoksaHasibuan-rz8dq,Hasil curang,2024-03-20T17:54:39Z,1
@DarwisDt-gx8ft,Alhamdulillah jagoan ku menang.. 3 x sy dukung.. Baru kli ini di 2024 baru terpilih... Moga pak Prabowo-gibran menjadi pemimpin Indonesia yang baik untuk seluruh rakyat Indonesia...,2024-03-20T17:54:38Z,0
@LoksaHasibuan-rz8dq,Hasil curang,2024-03-20T17:54:38Z,0
@innoharry,"Sorry ye, meskipun telah ditetapkan jadi President 2an ala negara konoha, tetap saja saya tidak merasa punya pemimpin macam begini, mau jadi apa Indonesia 5 tahun ke depan. Kalau ditanya sama teman2/relasi dari manca negara, saya bilang Indonesia sedang tidak baik2 saja.",2024-03-20T17:54:31Z,1
@nelikartika3239,🤮🤮🤮 paadhal maainan nya curang. 3 hari sblm pemilihan tim sukses  nomor 2 sawer2 1 orang 200 rb nyata loh,2024-03-20T17:54:23Z,0
@ayuningsih5398,"MAKSUD PRABOWO ITU
"" KEKUASAAN ADA DI TANGAN KAMI KALIAN BISA APA """,2024-03-20T17:54:14Z,1
@suhendrawijaya1341,"Congrats Prabowo-Gibran 🎉🎉🎉
Semoga bisa membawa Indonesia menjadi lebih baik lagi .",2024-03-20T17:54:09Z,92
@mochanshori4941,"Siap2 bangsa ini menuju kehancuran, tidak ada lagi etika , moral dan adab di bangsa ini. Siap2 kekayaan bangsa ini dibagi2 ke sekelompok orang.",2024-03-20T17:54:01Z,0
@murdaniekaputra7258,Selamat menjalani ibadah Puasa😅,2024-03-20T17:54:00Z,0
@venyta87,*Tolong segera proses penerima gratifikasi Bank Jateng pak*,2024-03-20T17:53:57Z,1
@mengetik1431,ridwan kamil & dedi mulyadi tdk ter absen,2024-03-20T17:53:46Z,0
@tomarupolka,"Alhamdulillah, selamat pak prabowo dan pak gibran",2024-03-20T17:53:22Z,0
@MiatunCieya,Ini presidenku good job.,2024-03-20T17:53:20Z,0
@SJALasut,Amien rais mana ?,2024-03-20T17:53:16Z,0
@IndonesiaJaya-xv3pl,11:09 Yusril gayanya ptantang ptenteng,2024-03-20T17:53:13Z,0
@mafiabanyu,Saya udah 3 x pilih prabowo akhirnya terkabul juga👏,2024-03-20T17:53:10Z,0
@JawaCell-wv2is,Kacau negara ini,2024-03-20T17:53:09Z,0
@andiamelia6597,Sehat selalu Bapak ❤❤❤,2024-03-20T17:53:03Z,6
@sigitirawansongs3112,Alhamdulillah ya Allah... Akhirnya pak Prabowo the next president,2024-03-20T17:52:56Z,0
@ricoginting3159,Mantap,2024-03-20T17:52:52Z,0
@alimuljo6534,✌✌....💪💪,2024-03-20T17:52:48Z,0
@omchunq23,Alhamdulillah 😊,2024-03-20T17:52:44Z,0
@talitachannel2,Yang kalah silahkan anda bermain bonsai saja....😂😂,2024-03-20T17:52:41Z,0
@Anehsekali101,Semoga tidak stroke atau meninggoy sebelum 2029,2024-03-20T17:52:40Z,0
@LeMinerale-nt9bq,Selamat jendral❤,2024-03-20T17:52:22Z,0
@abdoelkadir9760,"INGAT JANJI KAMPANYE RATUSAN JANJI  WAJIB KALIAN TEPATI.
JANJI ADALAH HUTANG TERHADAP RAKYATMU.
JANGAN SAMPAI KALIAN DI BAWA MATI.",2024-03-20T17:52:13Z,0
@trijaldi,Allhamdulillah selaamt jendral,2024-03-20T17:52:06Z,0
@ireneshare8751,✌🎉,2024-03-20T17:52:03Z,0
@azkaazka9259,repormasi total kami rakyat Indonesia siap turun ke jalan,2024-03-20T17:51:54Z,0
@rodi8820,"mantap❤, selamat jendral! harapan kita Semoga harga beras turun, sekolah gratis, kesehatan gratis, harga bbm turun, dan hutang Negara segera terbayarkan❤",2024-03-20T17:51:51Z,0
@hajianank7890,😆 kasian 🤣 mudahan selamat d dunia dan akherat 😇,2024-03-20T17:51:49Z,1
@tortilo0o,jd yg terbaik pak,2024-03-20T17:51:47Z,0
@artburningwood8261,Tolong jaga NKRI ya pak....🙏🙏🙏,2024-03-20T17:51:45Z,0
@pelodemilan8226,Menyala abangkuh❤❤❤❤❤,2024-03-20T17:51:41Z,0
@masboy1048,PDIP lagsg kelojotan ini😂😂😂😂,2024-03-20T17:51:37Z,0
@Eldedy411El,Alhamdulillah......doa kami lebih kau ijabah ya Allah....❤❤,2024-03-20T17:51:34Z,0
@rudysahminaufal,ALHAMDULILLAH PAK PRABOWO DARI DULU SELALU SAYA DUKUNG BPK. SELAMAT PAK SEMOGA SEHAT SELALU PERHATIKAN KAMI SELAKU MASYARAKAT MISKIN,2024-03-20T17:51:34Z,0
@winnarto3650,Kok msh GK percaya rakyat itu bnyk yg condong Prabowo... KLH kok ngotot,2024-03-20T17:51:26Z,0
@kenabimayu2123,"Gibran calon Menpora ... 😊😊😊😊😊 Eh salah, maksudnya kaesang ... 😊😊😊😊😊",2024-03-20T17:51:19Z,1
@naililisa6276,Ya Allah.... Jika beliau menang dgan kejujuran lindungi dia....dan jika mnang dengan curang hentikan Dan di laknat Allah.... semoga jurdil,2024-03-20T17:51:15Z,1
@jayohchannel1439,Alhamdulillah ✌️✌️✌️✌️✌️,2024-03-20T17:51:11Z,0
@DeaPuspita-vp9nu,"Gara gara kalian yang gila jabatan, rakyat kecil seperti kami susah mencari makan, apa apa mahal, cabe dan bahan pangan lainnya makin mahal dan kalian hanya menghabiskan anggaran negara doang .",2024-03-20T17:51:10Z,0
@gilanggamteng8571,"saya pensiunan kpps merasa senang dan mengucapkan sama sama pak, semoga amanah atas kemenangannya",2024-03-20T17:50:51Z,0
@destaputratama7754,3x memilih beliau akhirnya jd jg..semangat trs Jendral❤😊,2024-03-20T17:50:44Z,0
@rapuntara,Perjuangan terakhir kami tetap setia memilihmu pak.. Semoga mandat itu bapak laksanakan mensejahterakan seluruh rakyat indonesia.,2024-03-20T17:50:40Z,0
@anjar9814,Mandat iblis x. Curang tapi bangga. Allah pasti timpakan azab bagi kalian semua yg berbuat kecurangan.,2024-03-20T17:50:37Z,0
@kenabimayu2123,Pada capek bener wajahnya ...,2024-03-20T17:50:31Z,0
@arnitaiswarni,Alhmdulilah ya Allah..Allahuakbar..Allahuakbar..smoga dengan terpilih nya BPK Prabowo Gibran..membawa kesejahteraan untuk rakyat Indonesia..Aamiinn..🤲🤲🤲🙏🙏🙏😭😭😭,2024-03-20T17:50:25Z,0
@xAccordFuko168,"15:03, yang teriak huuu, keknya reflek alamiah, hidup 02 🔥🔥🔥😂😂",2024-03-20T17:50:24Z,5
@ana-te5gx,Senengggggg bngtttt dengernyaaaaa. ❤❤❤❤,2024-03-20T17:50:18Z,1
@lilyanaindahrahayu,"kami anak🦉Abah mengucapkan :

selamat utk pak prabowo
semoga sehat lancar tdk ada kendala tuntas 5 tahun menjalankan pemerintahan berdasarkan visi misinya,
membawa kedamaian dan kemajuan bagi indonesia...
kritik utk kesejahteraan masyarakat tetap akan kami lakukan secara santun beretika, andai ada yg dirasa kurang demi indonesia,
semoga tdk ada lagi buzzer2🤭
.
kami kembali bekerja berkarya sambil terus tetap melakukan pemberdayaan masyarakat...
SELAMAT BERTUGAS,",2024-03-20T17:50:14Z,0
@fahmisaja3490,00 02 00 slamat atas terpilihnya Prabowo Gibran 2024 - 2029.,2024-03-20T17:50:04Z,0
@jarotkembaragung7185,HIDUP pak H PRABOWO ❤❤,2024-03-20T17:49:56Z,0
@MunirAnwar-y5h,Alhamdulillah sehat 2 selalu p Prabowo Subianto,2024-03-20T17:49:53Z,0
@jondriljon6041,"Sejuk...apa nya yg sejuk,.
.wo...gitu kacau...",2024-03-20T17:49:52Z,0
@No_nama_chanel,"selamat pak,tugas pertama tidur nginep 1 bln pk klo perlu di wilayah sendiri kab bogor....kec parung panjang disana msh byk pr pemerintah lama",2024-03-20T17:49:49Z,1
@diditariyanto1964,"SELAMAT WO...
LU MENANG👍🖐️😀",2024-03-20T17:49:48Z,0
@mengetik1431,semoga menjadi prsiden amanah memingoun Ri pk prawowo subianto,2024-03-20T17:49:37Z,0
@sutini9121,Mantap kemenangan adalah amanat rakyat selamat berjuang membangun indonesia emas,2024-03-20T17:49:24Z,0
@sahabatmitra5794,Hati hati pk...Om mamarika sampai saat ini blom ikhlas dan masih keluarga jurus baru skenario berjilid jilid. Salam Kenengan Wong Waras!,2024-03-20T17:49:22Z,0
@AmirDahlan-lj1km,Gemoy menang.. Selamat pak prabowo.. Selamat memimpin negri ini.. Berikan yg terbaik utk seluruh rakyat indonesia.. 2x lgi.. Gemoy menang. Gemoy menang.,2024-03-20T17:49:20Z,0
@NskshsvssnbSnsbssbsn,gibran kmn kok ga keliatan,2024-03-20T17:48:54Z,0
@KangIpin-e9y,"Kalau mengambil hak nya orang lain itu, apa ya namanya?",2024-03-20T17:48:53Z,0
@Anjrriiittt,"MANA NIII ANAK ABAH 😂😂😂😂 JAUH2 KULIAH DI LUAR NEGERI,EEH AKHIR NYA JADI RAKYAT PAK PRABOWO JUGA 😂😜😜😜🤪 CAPE2 KULIAH S2,EEH CAPRES YG DI PILIH JADI RAKYAT PAK PRABOWO JUGA GKGKGKKK,SORRY YEEEE 🤪🤪🤪",2024-03-20T17:48:48Z,0
@ronichanel4664,anak abah yg sabar ya😂,2024-03-20T17:48:31Z,0
@IskoKembu,Selamat pak Prabowo Subianto pantang menyerah ❤,2024-03-20T17:48:31Z,0
@GeryDalem,Bicara nyh   pak aga cepet,2024-03-20T17:48:28Z,0
@PemudaJalanan1909,Perjuangan 3x Nyalon Akhirnya Kesampaian.. Kata Emak Gua Bilang. Usaha Tidak Menghianati Hasil ❤,2024-03-20T17:48:26Z,0
@IndonesiaJaya-xv3pl,"Kelak dibarisan ini akan ada yang kecewa karna nggak dapat kursi menteri, soalnya koalisinya obesitas 😂",2024-03-20T17:48:21Z,0
@rayanovalia6580,Selamat pa prabowo perjuangan mu tidak sia2.,2024-03-20T17:48:21Z,0
@badriahak7594,Alhamdulillah ya allah tabarokallah selamat buat bapk prabowo dan mas gibran menjadi  pemimpen indonesia 5 tahun kedepan aamin,2024-03-20T17:48:14Z,0
@inestiktok823,"Selamat JENDRAL.
yg namanya perjuangan memang slalu ada hasil.
Dan inilah hasilnya.
Smoga JENDRAL amanah dan memenuhi semua janjinya..aminnnnn",2024-03-20T17:48:08Z,26
@AbdAllah-i2q,"Karepmu lah negara nenek moyang kau ..
Tunggu aja kehancuran...
Penghianat negara ,, penipu..perusak NKRI",2024-03-20T17:48:02Z,0
@limajarimusic9727,Alhamdulillah pak,2024-03-20T17:48:00Z,1
@SaifulLoh-sx5ru,MantaaaaP,2024-03-20T17:47:56Z,0
@chachanoman1001,Semoga Amanah dan berpihak pada hati nurani rakyat pak..jangan mudah di arahkan oleh siapapun.karenayang memilih bapak adalah rakyat,2024-03-20T17:47:55Z,0
@holidaraid1299,Ya Alloh sukur  Alloh swta  bpk prabowo president Ri yg ke 8 org yg iklas sbr  perhatian sma rakyat moga Indonesia bertambah maju,2024-03-20T17:47:25Z,0
@muhmurodli7204,Mantap 👍🏻  salam 💪🏻 Indonesia maju  NKRI 🇮🇩,2024-03-20T17:47:18Z,0
@azrilrahandika7487,Hasil curang akan dampak nya ke hancuran yg akan datang,2024-03-20T17:47:17Z,1
@RoseRose-rp7oi,Alhamdulillah y allah trima ksi tlah mengabulkan do.a kami,2024-03-20T17:47:16Z,0
@rioyuni7312,Semoga rakyat bisa tabah naiknya pajak2 yg nyeleneh,2024-03-20T17:47:15Z,0
